FCL;WM;Expected
533.8021093744279;603.6651702287107;540.0
541.5683730338895;543.932197468711;300.0
543.7498945012336;539.2598066608388;460.0
563.2815808139065;545.1544358084473;620.0
324.6569810192689;397.03605953633627;380.0
382.7206812525264;408.75874836308054;380.0
798.9555079207781;770.6214421485502;920.0
650.8608214603197;595.7080467683794;600.0
571.1844713082286;615.0707627635543;480.0
494.92977901756933;509.33945974323433;640.0
690.7161955082859;686.7943092309766;660.0
484.9959024076435;540.126867523684;300.0
548.3961877761382;538.3770292861059;680.0
629.127682638134;666.4615251522039;720.0
475.0342023368661;533.4339929296967;580.0
694.4324928890082;658.680824023138;560.0
340.0488937304594;424.152932455032;320.0
362.9633059053524;484.3682879723484;540.0
502.1507158268333;533.3154238107912;440.0
529.4664109424559;539.7056058232902;560.0
660.838934700355;694.570033537723;760.0
418.6857395153277;490.7906046814476;580.0
505.6715476719604;571.910636022639;920.0
506.7749171125246;516.8355251340862;600.0
724.4471295229719;714.4435911122887;740.0
416.5203505064913;499.2866254858968;500.0
519.6723117526047;608.3307241769629;680.0
706.5963121311711;682.7433990619375;880.0
553.0092668630909;551.0363687165611;760.0
340.55205465793324;458.24884129312267;480.0
506.3295909232154;561.1920450730389;780.0
630.9483432879844;695.5937732822426;920.0
654.3420802452746;650.520701377534;580.0
455.1042135515325;542.7038019463097;560.0
583.0744678444863;592.4004559090788;560.0
561.3408384517769;604.6610762103076;560.0
639.2108866941437;651.562475270498;780.0
438.42319616830537;536.093743087699;560.0
733.3543257850821;681.9775826863863;780.0
482.61372594321216;475.1267267847678;520.0
516.7953590732677;568.4572819029408;640.0
335.7181292519886;353.391604795538;209.0
518.5050974344753;538.3100574319935;580.0
488.571172204477;552.4920204098438;520.0
432.9438691034651;439.40070413443914;420.0
460.1661758313587;498.2339793813594;460.0
628.2530036981426;684.9974152287269;620.0
478.7346070918541;553.059571399637;420.0
429.17018200119736;510.48869338774455;500.0
439.30152882527244;467.7594053002258;540.0
595.8222182122113;609.2909265651874;740.0
582.2876161287018;612.0578689759536;480.0
480.48295436836065;571.2143466180137;520.0
583.3263384157716;570.7102745205027;920.0
386.6666848209729;340.772727272727;600.0
521.2062414444378;573.842917342588;680.0
576.4112395337357;574.6812948313442;920.0
484.8486044304457;608.9176214849399;800.0
567.0611505779193;513.0286649018617;560.0
720.6163976911371;669.1995883466359;940.0
570.2913287462085;607.0702536676209;540.0
522.4481553319299;542.138337360268;800.0
666.592047133191;643.7637164189533;800.0
468.8886963043417;526.2823064681853;400.0
503.5870727402132;519.7299137401013;560.0
478.93292376473164;541.3883880335737;600.0
567.5493104679193;580.7906381825885;520.0
758.8599690926652;768.167522903247;620.0
681.6398343766691;679.4666666666669;580.0
499.3440754772598;558.4677850872904;460.0
684.2127401057268;694.0551891706717;840.0
505.71455849077785;557.4716692309709;620.0
408.8566858062969;492.5309931627543;520.0
485.42400125578405;539.0187704367718;440.0
760.0540231162211;787.1408716583918;660.0
515.3754618070768;587.250967786116;480.0
730.3801500660285;718.4648732126363;760.0
710.6726302273138;675.3238234972987;720.0
555.8414769901123;609.9025616906088;480.0
485.2688710177718;552.9637510333123;520.0
417.15368849178645;481.1326573567796;0.0
610.9587786065471;617.9844342558612;580.0
687.092228969887;679.2807950645425;660.0
487.88136321260407;567.3456904734986;480.0
646.926200621847;608.1674976514297;720.0
597.0838038640225;565.3643788565719;540.0
466.1977376068087;513.4236874698609;600.0
685.9804000000003;686.0;780.0
507.12453366382545;558.1978192132444;540.0
530.3154709882333;564.4074922537634;620.0
481.0317018985044;543.6159038936619;560.0
489.7018718206401;536.4765325695049;560.0
405.70206113304215;487.12360330286987;600.0
738.4920654235015;788.2322596191906;840.0
489.99999999999915;485.64214171568534;480.0
472.39157107450706;537.0711656383;480.0
780.8321744258327;809.5049896973077;880.0
534.1453426835898;556.4301534686502;920.0
534.825397953867;634.179443141389;480.0
722.2048739310776;730.1561486535178;960.0
679.559236820562;677.9816165727536;720.0
324.4657358035968;362.03822835870994;540.0
415.66392015599047;499.2089845359329;500.0
519.0314574722553;615.8351860155749;580.0
512.0675563983478;547.1832226564785;660.0
719.621549927229;782.1230876446597;600.0
416.46122467026504;486.0111692197423;280.0
436.1356775175827;510.18206105302676;540.0
677.0976383967752;702.6705932616527;740.0
605.0286903035499;604.9003349175857;740.0
680.4526815924372;641.7354475340622;540.0
406.48011819751713;459.8381160309184;560.0
391.3942741669817;479.2937872841599;500.0
462.5706041025259;553.4367299566984;560.0
756.2083267387857;764.3208872773461;780.0
490.2421196041741;543.6475137518582;400.0
618.225299027379;634.271393675638;720.0
489.9999999999946;526.9097134502688;480.0
517.7933555398538;547.0077411759512;380.0
728.6146790605995;749.8852822169955;720.0
539.5085716177124;549.6744835765215;460.0
407.49502821766094;477.51530208325886;460.0
427.6423353417969;512.2613209835597;540.0
516.6078235788107;599.0204153329626;480.0
412.083318709778;444.086910313827;540.0
429.63622802858237;531.3984478237476;560.0
546.7235950008978;573.6426860258651;580.0
515.173047575244;536.0151936906123;720.0
495.7191320185887;524.3298090754347;480.0
465.02410299679923;535.7011192384687;400.0
651.449251998076;643.9547805281334;620.0
424.26724071163744;506.85595670538214;640.0
564.1665182424514;622.1669828937929;720.0
541.9298762413446;545.9538822636172;720.0
503.35156792508263;614.208041303264;540.0
495.861657236589;566.1341659521382;520.0
686.0041833260092;703.4970570782117;920.0
342.1850914959741;366.7490102157043;420.0
746.6088751092021;775.1977349810331;820.0
489.0676840774495;545.5355479271514;560.0
498.2497477791691;565.2157308739344;540.0
613.7110915279496;616.6290283846831;680.0
513.5926523922448;512.9521040404315;560.0
541.7196641208324;581.8122438524591;540.0
483.6011157049824;528.3603601402675;580.0
508.9780084842603;599.7146751587361;760.0
709.9026283620541;670.9013724729678;760.0
454.9915830791052;501.9854618098201;560.0
460.6463522354574;536.9063199646406;540.0
444.98223212429406;501.3294951073247;500.0
435.13463538135795;518.115674151723;420.0
483.95678356097386;544.325512554187;340.0
533.1700855130578;547.8437664487723;840.0
499.63146942949845;527.1963727508883;620.0
715.5944171117457;743.3956016168788;680.0
503.63018750087923;564.1619428461274;600.0
552.4499897216375;554.3012715654683;640.0
525.2174842254494;650.2307010327296;880.0
475.4850987233088;546.5502638864733;500.0
471.07436472947194;563.788943014476;580.0
321.42180375032837;425.6787023831403;400.0
491.3068707394816;510.6198596076688;560.0
570.2528041269081;552.3175490456524;480.0
592.7504762931762;629.4312206622448;760.0
748.1554267568736;752.763219529967;720.0
549.9968912867615;600.2924595155233;580.0
716.2320609766131;726.8274825692322;660.0
783.3569953223907;784.7744241807115;740.0
528.3087582869929;557.5498028028928;540.0
635.3122927664261;656.5118908011367;600.0
430.88680712293586;539.736858004829;420.0
366.3922952052364;427.3756194932741;520.0
741.8762346449188;703.8642825715095;920.0
492.9200996844691;548.073027515896;560.0
498.48691580798885;506.8160665442164;560.0
421.69554622325904;509.1406370741201;600.0
535.1857986592722;536.0052576862535;620.0
624.3537519304169;618.8244490762955;740.0
586.0433091620681;608.8293529519317;780.0
430.93491837885045;540.5489457248053;540.0
616.6541381782829;634.4825065340542;720.0
558.7497975773384;488.64515435800155;440.0
348.4073636058368;464.6466423135424;540.0
689.5000556369743;715.8851558609988;740.0
749.3750371891848;743.2160525854941;780.0
500.79240773473333;541.0603791810765;420.0
517.170764498097;579.8419284774714;500.0
489.90402273808263;543.2887476784687;600.0
483.76283824413736;538.6410202247788;400.0
496.7455901044056;551.1432785385832;600.0
542.5631726129968;561.8522696527125;600.0
503.47713561220155;529.3336592253536;480.0
348.9338850265529;425.4066663753183;380.0
418.576269918428;499.76839128628774;520.0
608.0651728354516;618.4768503221795;500.0
521.4307776500435;495.0921773380388;540.0
419.7208091567193;414.86453826051695;580.0
497.7064370229289;548.0889305509735;420.0
475.47410614033754;531.232410162028;600.0
524.8016440359903;566.5872135258095;580.0
597.6233821699042;602.0031941654173;500.0
706.7691371309647;658.5064375857451;580.0
486.2644758495932;606.6277227455273;580.0
629.3336270009543;581.0014846757035;600.0
489.99999999999835;516.1646711465174;560.0
313.0691579429867;422.4084135258815;360.0
393.0168978677343;436.71122968462936;380.0
600.6923094441725;633.3231821454445;720.0
376.79138064802174;466.6427172543022;500.0
630.302750094051;618.8433528567364;680.0
458.81099438761214;523.8941785582534;0.0
470.75258389942627;499.0298428268052;620.0
611.0626581148159;629.1187280114299;840.0
494.3491636890912;571.8820318200787;560.0
540.2584869115357;544.280568832921;440.0
604.5518586489416;611.1264919850257;460.0
713.4294534499679;755.851044657706;600.0
475.8260918073399;536.876150674927;580.0
488.65878967519507;550.4553879041488;400.0
538.9704628072484;607.7393824988039;560.0
431.198422664531;508.11135388400334;460.0
636.7016980047489;615.2334017796031;800.0
486.8298728270197;570.4446516884237;620.0
469.172898549676;516.0728424357375;440.0
650.5775276770673;655.8123427728862;840.0
677.8151970190926;704.5307456444132;960.0
508.3605098936686;558.3237273646012;480.0
665.6757820739665;666.672243141529;760.0
590.7806164994248;598.7054393536707;520.0
666.9926206656378;651.8023882038266;580.0
545.233848277294;503.60466071176864;320.0
716.308480192478;697.7163160033498;780.0
482.89541732516966;525.3491384261155;480.0
503.7732365444892;491.7249239414912;420.0
456.659259766917;497.8303567226033;540.0
557.2405135884371;581.7620414366626;680.0
509.4211341392356;574.1323750587768;580.0
484.96402381938236;560.4152976755921;720.0
432.4006815148978;512.2877600631839;480.0
651.0020827479747;615.3284778209973;880.0
403.8641294924669;473.0882202383681;680.0
466.7498326092803;541.7427932513473;600.0
749.9023017333972;691.2651518185528;800.0
662.1683060737284;654.0647477707081;760.0
656.2539722963703;617.8166947587187;560.0
740.5735216458409;753.0833786796386;840.0
449.6820091235641;494.9990831815875;640.0
549.6394623617106;559.163130061773;500.0
459.94029822599833;557.4993342097654;520.0
707.1278754706775;712.5775493845206;860.0
441.5469611822302;509.43095569667366;580.0
505.9542288034135;527.8282886300315;340.0
540.2491137711314;553.4538193246407;520.0
475.1474500606217;522.8276913576668;640.0
478.626153269072;539.0313478713234;420.0
424.2572260220016;459.9428758112199;620.0
516.101870530084;516.0295121748393;560.0
445.3250883746362;560.7735259115785;580.0
545.7748514939667;566.6461758993095;540.0
631.3320356249515;633.352270750006;680.0
654.2155034224473;674.2620305089924;560.0
498.7013385022472;518.2697981612748;520.0
431.947451771915;500.07271354946465;540.0
425.27443287655564;490.74838433510195;540.0
436.1493761597178;471.35548831094883;540.0
516.6590577704919;512.3451036646637;520.0
501.47449493079006;581.0283284643892;640.0
487.2339820972089;596.4002816805672;600.0
488.8274547176711;562.3965214607889;620.0
442.10363935728594;533.5153596074196;420.0
734.9988357949962;736.3730052121489;760.0
521.2749827027217;539.7983785168481;620.0
803.4997206644719;833.5220921250775;960.0
546.0622581514851;575.6709059442758;420.0
474.10353493743605;532.7836348207604;560.0
547.1632036789193;608.3391049869583;620.0
480.2390736526506;504.5923210590301;600.0
724.442840947186;675.8418693764633;600.0
403.37856830112486;509.4406340987446;540.0
699.7782625835553;660.2843012600028;760.0
511.04490261201846;630.1571566866766;720.0
515.7964613642957;517.0434700642643;0.0
551.1753582953512;590.8387016505519;520.0
406.7275488501208;408.59110661415775;540.0
547.6946420782451;527.8435010297738;560.0
579.9316579146938;545.682728974931;760.0
344.71868822771734;339.98115633842923;400.0
515.684523004151;551.5561958307659;520.0
729.3158331613607;730.4789333357204;940.0
511.4758585548224;554.5575856762084;420.0
529.9165392902976;594.0854915210663;580.0
430.7007297478609;512.3801276892722;540.0
512.7386909034026;499.0942907999193;620.0
765.1463303482034;742.0707389226196;720.0
604.1185954756562;596.9928742395778;800.0
415.17294121120915;442.80943532816093;420.0
541.9413864945857;551.6252864861344;760.0
697.6926794782349;674.0657277894932;680.0
473.41913478122126;570.4879906086649;540.0
502.38284747781614;562.709305649333;540.0
647.5399822274741;640.0884749177465;760.0
625.3456246993678;617.6965323625319;660.0
500.3767958152578;561.293441884545;760.0
502.5266166338242;479.27954411698266;420.0
715.1707392520847;706.4587459922069;680.0
646.252626401734;660.5091922140928;520.0
544.7833016358189;522.523883481297;740.0
522.9659209931801;538.4027879802129;520.0
713.9679345029966;707.0220783969849;560.0
473.9640873404868;545.7112048629525;600.0
582.16437573021;564.7457284488684;600.0
351.1824125763688;409.4461446176755;440.0
443.7156572235294;512.5563878796202;760.0
447.61277968381114;504.67972951634897;520.0
535.6865674023337;548.173614191362;560.0
472.14558705161704;591.8361896381386;600.0
650.7654656107803;627.5189016882055;760.0
474.57481466540327;553.6889417158279;380.0
489.86704096968583;566.4611782964737;440.0
536.9723542322672;550.5388373584025;560.0
720.4762726219885;672.3746799450461;820.0
480.23443592547386;545.9845045117688;560.0
647.4737357260738;624.5922960022352;560.0
747.0862756026199;781.8342305248883;760.0
553.9367056693329;569.0116853795763;600.0
535.3280928636259;528.3385906331091;560.0
487.39146824493076;506.67577550308744;480.0
734.8174262180319;757.0399950920317;740.0
512.0226864878183;542.2539523243242;580.0
396.48259071108765;493.0865896238796;520.0
422.7866619438749;501.362768410739;480.0
508.3528554481726;557.9351062794758;420.0
528.3122058974095;567.3417134359358;500.0
491.0826015640065;570.733277876663;600.0
452.67892241238593;516.039544761862;700.0
499.31987203590495;542.6996484726218;700.0
528.4619221840475;541.7564927876181;440.0
564.4340149850742;588.6237403199158;620.0
494.0180910861656;551.9549404214932;560.0
489.3899490628061;553.9568790138641;660.0
494.35383049501104;535.4477220913902;520.0
521.2649324604696;529.9615270397562;420.0
615.5879900980539;624.1037062029305;400.0
271.5663525948794;289.8898748548656;640.0
511.0255643353048;516.7004189534985;560.0
807.2886621444244;809.0328196920877;920.0
486.6371264706271;583.0845343668951;600.0
755.2667339952203;755.2005447215575;740.0
506.39590062865096;535.3979072148109;500.0
603.5531960998884;649.0629791751113;480.0
505.1644280800952;559.338250438131;480.0
437.4330483324404;504.2969907671568;480.0
539.5012561826968;601.1179331771225;560.0
400.88321436085647;459.4822265519021;500.0
492.58488646106656;557.6665689062612;600.0
351.25627921840453;390.961167760869;280.0
614.0651576956449;640.5134416170318;980.0
516.2086616090414;581.9847300123835;640.0
448.0553467342347;551.3574259813024;440.0
398.44419076926545;480.27840961759614;400.0
702.6634886614712;682.8667943808395;940.0
544.5280635697021;547.1363380976521;440.0
648.5182697091368;679.3217287498139;560.0
477.9192975345754;539.2374346110448;560.0
777.2317783519906;768.1299232752491;820.0
516.3941470851396;575.9961554007969;740.0
788.711097499758;874.4547862553678;920.0
742.9577313369745;786.9070786637443;920.0
586.6628393288952;609.877652093486;480.0
484.62312716980415;605.0435341277154;800.0
609.9874161388697;628.0912270036245;520.0
680.9707046597061;712.0046574720408;440.0
724.7743806484982;705.0164106751342;940.0
423.707985476225;482.1763706880752;700.0
618.8267893282208;655.5930307958598;620.0
650.7257207931652;615.6184942999829;880.0
500.3028216776338;560.5528693336872;600.0
326.55103396725707;139.6242670443907;740.0
470.43995464188794;548.1068577575969;580.0
467.63165762638977;509.76463802825594;380.0
544.4246868790462;632.4681054221545;800.0
446.9387695556356;447.8222220712495;220.0
531.3402565511202;592.5734804356994;580.0
555.3526949481497;564.4919210391791;460.0
455.8057727808189;572.6815282826698;560.0
482.32633174953753;530.4958163818136;520.0
673.7994588352669;609.7686217602001;580.0
542.8936990358055;581.1992395126082;660.0
486.9034607707978;583.154328438348;520.0
793.1945333286615;843.9150127824817;900.0
712.4462676403359;723.0617733240456;600.0
443.2872911550248;473.7928138495946;560.0
538.3950953402453;601.0917331384172;600.0
466.50601700153027;519.4776768123728;460.0
481.57076514546486;533.3397104470807;280.0
520.7712345409094;512.6533282901038;660.0
516.7289285336981;549.4391741158217;520.0
348.8583364589897;450.7032933783175;500.0
516.7441879130281;543.4803753632294;0.0
708.6098149000652;701.5999340650327;600.0
399.21750520498125;458.59072578917477;360.0
471.68212270175184;475.88108100883477;420.0
676.926351907841;659.3216287870043;480.0
708.0327206360616;706.0625367822114;600.0
555.4854263686449;532.3862231841114;360.0
438.7163242453399;493.1212137211477;580.0
605.2477244995705;595.734598919366;820.0
620.271859544698;572.9103680455901;620.0
659.9993579606506;692.4481978894058;720.0
407.82255569676516;485.7704756922609;560.0
480.88646640172146;549.652018156364;600.0
441.02950441300794;493.2095073132774;520.0
636.9097229290762;637.6179727110174;520.0
511.6420250121519;506.2873918374982;460.0
536.9125016982347;534.1302620907295;440.0
722.3517843154107;721.9177286333004;580.0
449.7716708519465;527.2926241801633;400.0
619.5804145959738;653.1958093295725;520.0
632.738975655109;621.3509589712083;620.0
563.4144178574749;597.5661630259225;500.0
511.5167045979675;597.5357528344844;760.0
471.1467892725572;553.0578309383105;680.0
739.7326615609087;699.2127427373651;680.0
437.738283947355;529.9681093982414;520.0
522.4051805398822;570.9212757373024;600.0
436.982069605933;556.844169103077;500.0
429.98200660128026;464.4707682850207;480.0
410.9800059565997;455.8504170858348;140.0
525.6833006799628;510.5567330084149;620.0
583.5534252152921;559.5588875466239;640.0
401.1725835745194;473.3281192603864;460.0
683.6807381332707;677.3066308471474;960.0
343.13777805548483;383.00632911392415;320.0
445.96819853586845;525.1979990076907;720.0
595.3014447905011;634.5844323579033;600.0
477.2355884371076;588.5809301797885;600.0
522.6508165817959;531.7119374765496;340.0
624.6158366234473;655.0900435175507;620.0
490.7873968498124;544.1827836881484;500.0
534.0829860415936;504.4705800487261;320.0
626.1076178200748;640.1986062146689;620.0
704.5977698871437;652.2936892574836;880.0
471.3599958152092;540.3154200470339;660.0
401.3429877543151;467.84094210764357;620.0
513.1881822632602;602.9877428234768;660.0
466.941051833911;594.4718868167105;580.0
452.6716302566138;516.0121091836222;540.0
430.66737538460694;453.7976048236438;580.0
489.8175920827471;546.994945885709;600.0
476.0391878279283;562.821886795934;620.0
511.9400492280266;600.2762745966946;900.0
329.47520543758543;428.3293632859389;460.0
398.17645867114635;465.25926480517217;320.0
544.2488358495672;594.7779247304986;580.0
640.5744725078431;637.9982838232789;740.0
633.5567884329311;630.3421196810242;620.0
447.05215762752897;510.7990284601466;260.0
433.43599883105514;511.8475320525315;620.0
462.3978390902365;514.7758366213723;600.0
511.93313638267114;569.7730335363292;580.0
328.6947945994947;403.97641606844667;420.0
405.0976834463171;472.8911849360841;560.0
411.15139785695857;479.06972343078985;460.0
522.2750807485681;571.691861987649;560.0
553.6408941517506;558.0903227510413;500.0
445.2408831752007;497.98810623998264;600.0
575.1922287747818;627.6728511030229;560.0
804.9769552125092;807.6841089177191;800.0
610.4698178293522;668.8713250969251;460.0
622.0869491169207;616.9488861328738;540.0
480.60245059654176;580.14753176631;580.0
475.42601156617303;498.7415172780426;600.0
530.2427912276991;544.2151267152236;520.0
568.4759066806778;535.7575543702849;580.0
430.85517040373503;498.60310810016347;460.0
468.03233504103423;529.3831476781593;560.0
681.4437368475953;610.1633182732598;580.0
359.7336918629526;454.81706451366335;400.0
413.24882885071924;502.23641185553805;600.0
524.8454265804551;516.2622217374386;380.0
461.8804552431878;470.5661405990638;440.0
440.92225557746764;515.270645227912;500.0
477.35117387614685;528.9428969291788;560.0
584.8856865735813;635.7336097948227;760.0
413.6012241853024;465.83055968137245;200.0
547.473533730502;634.8662131295489;560.0
441.80662878877115;513.157552697374;540.0
647.5772581535831;672.2317895223883;780.0
334.79354961046414;413.4913995810235;340.0
437.36197939046633;468.5593180766205;660.0
749.2443065207231;762.2148950150141;580.0
454.13840192584706;532.3317001688082;740.0
391.5757865654405;455.9446649659795;400.0
574.2129058850804;607.9741042153443;560.0
570.2125709831032;591.3432131043107;560.0
634.9081517622443;599.1798576961701;400.0
502.5714408451638;572.5243751840786;600.0
420.0467840570708;439.02867974226984;580.0
554.2774482569051;589.6011002491756;600.0
490.21908437570465;587.6283578380265;700.0
426.86631185225974;528.208115928412;600.0
455.57994227514405;503.3534481746615;580.0
636.5838097088356;626.7715586212584;620.0
499.0424995573012;523.2600499465002;480.0
592.1217339213475;627.5597888340282;600.0
548.4857851142731;527.6726153087022;480.0
645.9749930205685;669.9828954046279;320.0
404.9193412525024;427.96590607989407;440.0
497.6355310610124;560.2852315787932;540.0
453.1040919124385;571.0422824597952;600.0
524.8507302616342;565.4317584099089;560.0
448.15773532191537;493.3626165070338;540.0
585.3817026109427;635.0206014637052;620.0
596.7070659567805;629.044099211602;580.0
566.401544860572;623.6267301679815;760.0
523.9876332642617;564.8487451900992;520.0
534.4333969387092;554.6358384180181;520.0
497.2804920986809;547.1902994495005;560.0
495.02336947342445;504.9275805608519;520.0
478.0531155385129;587.4861365422131;880.0
686.7820286019758;695.3090534020104;780.0
451.9071690058193;548.0230364661682;540.0
555.212700430045;618.8904122334443;680.0
623.5835555202452;587.4590588080899;580.0
540.1172246689225;534.2588767044438;420.0
492.10931795370976;503.06521305064155;580.0
582.499027315991;656.4617086243686;780.0
661.9683864293708;702.648399725605;640.0
594.5315965256543;587.3405744835619;560.0
456.26314389479234;521.6659472075908;520.0
279.77078215015365;284.2949804993407;640.0
595.3907566968412;616.7476030228463;680.0
472.5790030295197;511.05839306289374;600.0
446.5966281263401;529.8285697537634;580.0
460.05628723475;429.32588079837893;400.0
650.03932087457;608.6810451455124;560.0
763.5579291051909;765.8710381800429;680.0
698.8483100271637;706.1149967437658;780.0
436.50015373783407;485.9422500681014;700.0
446.92944931220245;463.4808436723094;520.0
481.14531110642525;519.300031044767;640.0
594.8554770488087;576.6771814835067;600.0
695.2615838407315;654.4495709403006;540.0
349.97231979188444;421.94811421243287;520.0
511.095133924833;590.5445792714537;560.0
777.1208607808602;731.6749457583461;640.0
468.05416032629233;522.4403826425804;480.0
519.400583218884;559.039220064603;600.0
362.8715545283936;421.1944258547711;440.0
734.2394287887998;752.3343793872476;620.0
650.0318162267208;678.1397731812656;600.0
692.1226675358163;703.0570488223655;680.0
768.651976177786;729.2294080837165;940.0
488.3104977043616;608.0919129447489;780.0
555.2155148709253;546.1021529470477;840.0
539.6855736709988;521.3669447941523;480.0
734.8113360884358;745.374485735679;560.0
641.3759751397587;626.845534303526;580.0
576.3853019418387;607.318558998521;740.0
523.4578984774378;525.6380263580771;480.0
557.774100516233;558.7631885033592;700.0
604.6086661168404;568.3074646393684;580.0
398.69844134997254;395.58478262604365;540.0
438.49081982873474;510.5328963233993;580.0
532.7878059946879;608.8283609713856;460.0
479.42788074221863;529.2197954571019;340.0
485.4801992497509;587.6718637878724;540.0
399.39146052361485;459.00002952777334;460.0
449.83687152830163;499.4240547435993;420.0
434.408456541718;513.2865625870695;360.0
482.56861590856926;538.4565592073446;520.0
465.1088975590182;516.52734250266;0.0
546.0776284890461;591.5197343000119;760.0
475.0877009644888;495.9236536435451;320.0
498.2350335019434;508.4642147170534;400.0
732.1266283430733;760.350470560473;680.0
392.32718545610413;489.8296021883406;520.0
470.62850868310073;532.0958312032767;540.0
736.5337956292092;713.1093817030345;580.0
667.2566017007988;653.0804157967889;680.0
535.0075051369442;547.268333597685;520.0
371.4075367524046;471.68142215343005;400.0
567.7903223353184;561.7980932586161;540.0
420.2928961208565;501.41951354903074;560.0
529.8911153089056;548.643710589532;600.0
375.03114391813114;465.97223723607084;600.0
700.3703918052456;718.603976453541;840.0
500.3786201525902;470.67954122290934;520.0
687.9106928184083;677.1703917695719;920.0
567.7786044345496;595.5355684275429;580.0
461.05784280532805;541.775415593362;540.0
494.1128736481177;550.4640673285268;700.0
520.4283404385982;545.5418681649127;340.0
515.5465282662744;570.2641772346024;420.0
533.1735487008373;584.7130563554887;520.0
531.3065700757064;568.1434050684783;560.0
373.0935352235698;431.29477969820755;480.0
353.1621963250792;433.68269575569843;600.0
530.064402851364;562.7899058948915;520.0
683.2479143554777;696.9391459168671;760.0
333.6490040456812;381.5226717547534;500.0
723.0861117802818;697.3495970579352;860.0
493.58242692928485;542.051079947881;580.0
519.5262524243806;547.4083797355408;500.0
484.8960344550566;603.5993287635764;700.0
456.8261775834547;495.3173238217974;720.0
456.9978693625882;523.7416184136865;440.0
721.9259294657988;743.65667290036;600.0
480.50569832277637;560.6437173458837;520.0
522.2100225741735;575.0066710265544;620.0
685.998945615579;686.0;780.0
465.4968033533255;556.7526643944556;400.0
485.78159822804037;533.8869348759995;640.0
478.37581828667055;500.3898426972252;600.0
662.2515214572668;697.3209207629482;580.0
468.7381087370676;523.8218777390703;460.0
422.1964008995459;501.2299119744448;760.0
459.54797507913804;512.7835573167221;560.0
411.7023085443666;462.89327644852335;560.0
437.2062514844221;466.10226398444064;500.0
537.42465974871;588.9039920692222;560.0
343.5056328575134;427.0853096504024;640.0
538.8687295455235;599.3476636718849;560.0
657.6120896336444;642.658640090752;520.0
601.1107147841111;610.2869577158497;560.0
649.5989203206753;674.7316725415866;920.0
541.8399221689274;573.8670469170785;640.0
531.6575101941706;604.8107135118095;560.0
721.7099181826965;693.5280395037707;780.0
519.5019577349836;579.554868386368;640.0
406.05482736069774;473.26015099067337;440.0
414.514969675662;498.6333132790975;580.0
420.9827352687826;419.71344719616354;380.0
456.80459367799256;508.05189699845397;480.0
443.42580648664426;533.3013809724522;480.0
558.6653174744723;601.0487051782686;600.0
478.82116286606276;573.5506634178948;660.0
696.1596157564588;744.7756410216138;660.0
692.0941828279132;700.219574676315;920.0
490.0000000000008;490.0;440.0
520.6720616419914;618.929246739426;600.0
724.5354993264381;735.724680091855;740.0
440.52120948568916;482.45658998324996;660.0
584.7635821829144;528.9971756549087;460.0
464.81418065676877;561.676503745866;540.0
638.136378338228;592.7863542487361;600.0
738.2648481788239;768.1066931367162;860.0
441.21751815137674;441.3796206530492;380.0
303.2814882847657;342.68869302201745;600.0
586.5025211903251;573.2416080884764;520.0
472.4493141109228;509.2991371042885;600.0
499.576257404384;504.6175098612904;420.0
443.4778732001267;475.20496297530735;620.0
517.615036957872;498.5415679409613;600.0
773.3316227597987;763.4186225180018;760.0
389.5193626270237;464.5115923227317;520.0
706.2225655195693;683.8876924199335;940.0
631.397290887174;609.7717898765796;580.0
508.9933829286764;547.3572881202064;640.0
469.6554054777808;541.6727698094174;680.0
487.0649730731111;574.0364200450397;600.0
516.3406447342436;604.7165638670135;660.0
607.4558206714938;596.9522706295272;560.0
432.4294013968444;528.5625957984386;380.0
496.1904154275554;556.8781199935671;0.0
462.97241118094036;511.206063724995;480.0
675.6491369249247;696.9974555797022;700.0
680.8765323461572;677.0405010802934;640.0
439.65304107887044;498.61582150703845;580.0
487.300068971795;522.709915146581;540.0
479.1027013896755;520.3737908644672;640.0
545.8248500829947;562.3813695493468;640.0
427.108686585296;508.7090120904884;520.0
430.1210517350676;489.1692965815264;320.0
380.2187614264567;410.95474030769;520.0
467.30280910085185;526.7695258368985;580.0
424.43122556879956;498.0823082547341;460.0
777.4755036016088;701.3672844791109;760.0
593.6622058739134;610.6927893126274;600.0
726.7908708933752;677.6393346832391;520.0
689.3465741894917;692.8942750448736;640.0
485.0881986962591;537.8464496378061;480.0
610.1006282357213;624.2186194617137;640.0
557.214288905385;629.0824093264362;580.0
485.30003437372505;541.5998037700582;560.0
336.66255211165856;391.2153260776071;680.0
509.6656829723394;551.8931512862353;300.0
499.7670211408486;484.1943857494974;500.0
355.70356116364417;411.85674653407244;480.0
432.0408347537252;529.8506797853922;540.0
403.1827377838548;502.35584906624337;460.0
688.5160481972559;692.6553202294228;640.0
373.96299973398874;490.76905370735966;580.0
556.3185141318231;605.1424418824174;460.0
483.94764584628643;580.6167914256616;680.0
730.9555922488389;695.0548244457565;780.0
484.4162746348832;546.0415580165441;500.0
436.51436263711383;510.6730598369664;880.0
507.3696131995839;542.9808760729471;520.0
457.65000295952717;547.1673062888764;620.0
650.9471880247474;683.510586171203;760.0
649.2326073666707;672.3850912294871;600.0
701.286537606107;678.1355033235869;680.0
622.6078407729207;620.2299956049267;600.0
534.885449368775;558.7581716405273;580.0
538.364109087105;596.8440468620671;560.0
631.8735128760751;683.7189580656584;600.0
